ID,Name,Concepticon_ID,Concepticon_Gloss
1_abandon,abandon,1097,ABANDON
2_accompany,accompany,1542,ACCOMPANY
3_accuse,accuse,1814,ACCUSE
4_add,add,2882,ADD
5_adult,adult,3635,ADULT
6_after,after,1685,AFTER
7_afternoon,afternoon,1807,AFTERNOON
8_again,again,204,AGAIN
9_agree,agree,3643,AGREE
10_all,all,98,ALL
11_bealone,(be) alone,1964,ALONE
12_always,always,1676,ALWAYS
13_ancestor,ancestor,1669,ANCESTORS
14_and,and,1577,AND
15_animal,animal,619,ANIMAL
16_ankle,ankle,803,ANKLE
17_answerreplyv,"answer, reply (v)",1275,ANSWER
18_ant,ant,587,ANT
19_antelope,antelope,3674,ANTELOPE
20_anus,anus,1935,ANUS
21_arm,arm,1673,ARM
22_armpit,armpit,1886,ARMPIT
23_arrange,arrange,1568,ARRANGE
24_arrive,arrive,1387,ARRIVE
25_arrow,arrow,977,ARROW
26_ashes,ashes,646,ASH
27_askrequest,"ask, request",1828,ASK (REQUEST)
28_eggplant,egg-plant,1146,AUBERGINE
29_axe,axe,677,AXE
30_baboon,baboon,1197,BABOON
31_baby,baby,1289,BABY
32_back,back,1291,BACK
33_bag,bag,2468,BAG
34_baobabtree,baobab tree,997,BAOBAB TREE
35_barkoftree,bark (of tree),1204,BARK
36_basket,basket,1539,BASKET
37_bat,bat,1793,BAT
38_beangry,(be) angry,2223,BE ANGRY
39_suffering,suffering,1090,BE BORN
40_bean,bean,832,BEAN
41_beard,beard,678,BEARD
42_bebeautiful,(be) beautiful,1427,BEAUTIFUL
43_because,because,1157,BECAUSE
44_bed,bed,1663,BED
45_bedroom,bedroom,2505,BEDROOM
46_bee,bee,665,BEE
47_beer,beer,1639,BEER
48_before,before,1882,BEFORE
49_beggar,beggar,1934,BEGGAR
50_begin,begin,1806,BEGIN
51_beginning,beginning,1557,BEGINNING
52_behind,behind,1686,BEHIND
53_belch,belch,2245,BELCH
54_believe,believe,1890,BELIEVE
55_abdomenexternal,abdomen (external),1251,BELLY
56_beside,beside,1816,BESIDE
57_between,between,689,BETWEEN
58_big,big,1202,BIG
59_bilegall,"bile, gall",1780,BILE
60_bird,bird,937,BIRD
61_bitev,bite (v),1403,BITE
62_bitter,bitter,887,BITTER
63_beblack,(be) black,163,BLACK
64_blacksmith,blacksmith,1001,BLACKSMITH
65_bladder,bladder,1746,BLADDER
66_blindperson,blind person,457,BLIND PERSON
67_blink,blink,1655,BLINK
68_blood,blood,946,BLOOD
69_blow,blow,175,BLOW (OF WIND)
70_blownose,blow nose,2679,BLOW (WITH NOSE)
71_body,body,1480,BODY
72_bone,bone,1394,BONE
73_bottle,bottle,1321,BOTTLE
74_bottom,bottom,690,BOTTOM
75_bowhunting,bow (hunting),994,BOW
76_bowl,bowl,1530,BOWL
77_boy,boy,1366,BOY
78_bracelet,bracelet,1754,BRACELET
79_brain,brain,1583,BRAIN
80_bread,bread,1368,BREAD
81_breast,breast,1402,BREAST
82_breath,breath,870,BREATH
83_breathe,breathe,1407,BREATHE
84_bride,bride,1266,BRIDE
85_bring,bring,692,BRING
86_broom,broom,245,BROOM
87_brother,brother,1262,BROTHER
88_buffalo,buffalo,934,BUFFALO
89_build,build,1840,BUILD
90_bull,bull,1008,BULL
91_burn,burn,2102,BURN
92_bury,bury,1719,BURY
93_bush,bush,1683,BUSH
94_butterfly,butterfly,1791,BUTTERFLY
95_buttock,buttock,834,BUTTOCKS
96_buy,buy,1869,BUY
97_calabash,calabash,3918,CALABASH
98_calf,calf,1989,CALF
99_camel,camel,1871,CAMEL
100_canoe,canoe,1970,CANOE
101_cassava,cassava,925,CASSAVA
102_cat,cat,1208,CAT
103_caterpillar,caterpillar,2247,CATERPILLAR
104_catfish,catfish,3777,CATFISH
105_centipede,centipede,1974,CENTIPEDE
106_chaff,chaff,2363,CHAFF (HUSK)
107_chair,chair,1476,CHAIR
108_chameleon,chameleon,1555,CHAMELEON
109_charcoal,charcoal,1188,CHARCOAL
110_cheek,cheek,1730,CHEEK
111_chest,chest,1592,CHEST
112_chew,chew,321,CHEW
113_chick,chick,2512,CHICK
114_chicken,chicken,1318,CHICKEN
115_chief,chief,301,CHIEFTAIN
116_child,child,2099,CHILD
117_redpepperhotpepper,"red pepper, hot pepper",919,CHILI PEPPER
118_chin,chin,1510,CHIN
119_clan,clan,302,CLAN
120_claw,claw,72,CLAW
121_clay,clay,1399,CLAY
122_clitoris,clitoris,3257,CLITORIS
123_cloth,cloth,1616,CLOTH
124_clothes,clothes,1895,CLOTHES
125_cloud,cloud,1489,CLOUD
126_fellowwife,fellow-wife,3636,CO-WIFE
127_cockroach,cockroach,1575,COCKROACH
128_cold,cold,1287,COLD
129_coldweather,cold weather,3694,COLD WEATHER
130_come,come,1446,COME
131_return,return,581,COME BACK
132_cook,cook,1100,COOK (SOMETHING)
133_cookingpotearthenware,cooking pot (earthenware),3653,COOKING POT
134_corpse,corpse,767,CORPSE
135_cotton,cotton,1850,COTTON
136_coughv,cough (v),879,COUGH
137_courtyard,courtyard,4,COURTYARD
138_cover,cover,761,COVER
139_cow,cow,1007,COW
140_crab,crab,2348,CRAB
141_crawl,crawl,96,CRAWL
